PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,LINE,TEMP_CORRECTED,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,6,,,,23.9
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,14,,,,6
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,7,,,,16.2
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,40,,,,27.9
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,9,,,,9.9
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,CALIB,0,,,,
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,15,,,,5.89
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,4,,,,27.3
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,8,,,,11.4
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,13,,,,6.18
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,11,,,,6.9
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,1,,,,28
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,2,,,,28
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,0,Y,,,
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,3,,,,28
8/23/2016,7794,NLA12_IN-106,9-Aug-12,1,IN,PROF,12,,,,6.5
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,4,,,,23.3
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,40,,,,23.3
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,2,,,,23.3
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,5,,,,23.1
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,7,,,,23.3
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,1,,,,23.3
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,3,,,,23.3
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,6,,,,23.1
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,PROF,0,Y,,,
8/23/2016,7795,NLA12_MI-125,8-Aug-12,1,MI,CALIB,0,,21.1,21,
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,15,,,,18.3
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,40,,,,
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,11,,,,18.4
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,5,,,,18.8
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,13,,,,18.4
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,10,,,,18.4
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,8,,,,18.6
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,12,,,,18.4
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,9,,,,18.4
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,6,,,,18.8
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,3,,,,18.8
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,1,,,,19.4
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,7,,,,18.7
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,14,,,,18.3
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,0,,,,
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,4,,,,18.8
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,CALIB,0,,19.4,19.6,
8/23/2016,7796,NLA12_CA-108,8-Aug-12,1,CA,PROF,2,,,,19
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,0,Y,,,
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,6,,,,13.4
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,1,,,,15.1
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,40,,,,15.1
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,2,,,,15
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,CALIB,0,,,,
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,7,,,,13
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,5,,,,13.7
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,3,,,,14.7
8/23/2016,7798,NLA12_UT-118,8-Aug-12,1,UT,PROF,4,,,,14.3
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,19,,,,6.9
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,14,,,,7.4
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,16,,,,7.1
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,21,,,,6.7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,10,,,,9
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,4,,,,26.7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,22,,,,6.6
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,11,,,,8.4
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,24,,,,6.5
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,17,,,,7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,13,,,,7.7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,1,,,,27.2
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,7,,,,14.5
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,CALIB,0,,23.8,23.8,
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,20,,,,6.8
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,9,,,,9.6
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,15,,,,7.2
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,18,,,,7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,2,,,,26.9
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,12,,,,8
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,23,,,,6.6
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,40,,,,27.5
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,6,,,,19.8
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,8,,,,10.9
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,3,,,,26.7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,5,,,,24.7
8/23/2016,7800,NLA12_CT-103,9-Aug-12,1,CT,PROF,0,Y,,,
8/23/2016,7802,NLA12_MN-177,9-Aug-12,1,MN,PROF,3,,,,24.9
8/23/2016,7802,NLA12_MN-177,9-Aug-12,1,MN,PROF,0,,,,
8/23/2016,7802,NLA12_MN-177,9-Aug-12,1,MN,PROF,1,,,,25.5
8/23/2016,7802,NLA12_MN-177,9-Aug-12,1,MN,CALIB,0,,23.4,23.4,
8/23/2016,7802,NLA12_MN-177,9-Aug-12,1,MN,PROF,2,,,,25.4
8/23/2016,7802,NLA12_MN-177,9-Aug-12,1,MN,PROF,40,,,,25.6
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,1,,,,28.2
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,4,,,,28
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,6,,,,27
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,3,,,,28.1
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,CALIB,0,,26.3,27.5,
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,40,,,,28.2
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,0,Y,,,
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,8,,,,24.5
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,9,,,,28.2
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,7,,,,26.4
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,5,,,,27.8
8/23/2016,7803,NLA12_PA-108,8-Aug-12,2,PA,PROF,2,,,,28.2
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,CALIB,0,,29.6,29.6,
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,PROF,3,,,,30.15
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,PROF,1,,,,30.05
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,PROF,4,,,,29.74
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,PROF,2,,,,30.15
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,PROF,0,,,,
8/23/2016,7804,NLA12_TX-116,9-Aug-12,1,TX,PROF,40,,,,30.15
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,CALIB,0,,,,
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,PROF,1,,,,29.01
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,PROF,2,,,,27.89
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,PROF,40,,,,29.32
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,PROF,3,,,,27.24
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,PROF,4,,,,26.93
8/23/2016,7805,NLA12_IN-166,7-Aug-12,1,IN,PROF,0,Y,,,
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,PROF,0,,,,
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,CALIB,0,,20.8,20.8,
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,PROF,40,,,,
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,PROF,3,,,,23.9
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,PROF,4,,,,23.9
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,PROF,1,,,,23.3
8/23/2016,7808,NLA12_WI-134,9-Aug-12,1,WI,PROF,2,,,,23.8
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,1,,,,21.3
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,CALIB,0,,,22.9,
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,4,,,,21
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,2,,,,21.2
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,0,Y,,,
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,40,,,,21.3
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,3,,,,21.1
8/23/2016,7810,NLA12_OR-102,9-Aug-12,1,OR,PROF,5,,,,21.3
8/23/2016,7811,NLA12_AR-109,8-Aug-12,1,AR,PROF,0,Y,,,
8/23/2016,7811,NLA12_AR-109,8-Aug-12,1,AR,PROF,40,,,,32.1
8/23/2016,7811,NLA12_AR-109,8-Aug-12,1,AR,PROF,1,,,,32.2
8/23/2016,7811,NLA12_AR-109,8-Aug-12,1,AR,CALIB,0,,28.4,,
8/23/2016,7812,NLA12_AR-104,9-Aug-12,1,AR,CALIB,0,,24.4,,
8/23/2016,7812,NLA12_AR-104,9-Aug-12,1,AR,PROF,0,Y,,,
8/23/2016,7812,NLA12_AR-104,9-Aug-12,1,AR,PROF,40,,,,29.5
8/23/2016,7812,NLA12_AR-104,9-Aug-12,1,AR,PROF,1,,,,29.5
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,PROF,40,,,,32.5
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,PROF,1,,,,32
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,PROF,3,,,,29.3
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,CALIB,0,,30.7,30.7,
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,PROF,4,,,,29
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,PROF,2,,,,30.1
8/23/2016,7814,NLA12_FL-130,9-Aug-12,1,FL,PROF,0,Y,,,
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,PROF,4,,,,24.4
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,PROF,3,,,,24.7
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,CALIB,0,,23.2,23.4,
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,PROF,40,,,,250
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,PROF,0,,,,
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,PROF,1,,,,25
8/23/2016,7815,NLA12_MN-167,9-Aug-12,1,MN,PROF,2,,,,24.9
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,4,,,,27.9
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,3,,,,29.3
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,7,,,,19.3
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,40,,,,30.1
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,6,,,,21.6
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,0,Y,,,
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,CALIB,0,,,,
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,5,,,,26.5
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,1,,,,30
8/23/2016,7816,NLA12_NC-127,9-Aug-12,1,NC,PROF,2,,,,29.9
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,1,,,,25.4
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,CALIB,0,,25.4,,
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,0,Y,,,
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,7,,,,14.6
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,2,,,,25.2
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,6,,,,14.7
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,5,,,,17.1
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,4,,,,21.5
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,3,,,,24.1
8/23/2016,7819,NLA12_ME-120,9-Aug-12,1,ME,PROF,40,,,,25.5
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,5,,,,20.4
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,CALIB,0,,,,
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,4,,,,20.8
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,0,Y,,,
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,1,,,,21.23
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,3,,,,21.17
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,40,,,,
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,2,,,,21.16
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,6,,,,19.9
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,7,,,,19.7
8/23/2016,7821,NLA12_AZ-103,9-Aug-12,1,AZ,PROF,8,,,,19.4
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,5,,,,30.1
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,40,,,,31.1
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,4,,,,30.4
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,6,,,,30
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,3,,,,30.8
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,1,,,,31
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,CALIB,0,,28.1,28.3,
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,0,Y,,,
8/23/2016,7826,NLA12_FL-102,10-Aug-12,2,FL,PROF,2,,,,31
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,CALIB,0,,10.6,,
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,4,,,,13.3
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,41,,,,13.8
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,0,Y,,,
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,42,,,,13.3
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,3,,,,13.9
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,8,,,,14
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,6,,,,13.3
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,2,,,,13.9
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,7,,,,13.8
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,5,,,,13.3
8/23/2016,7827,NLA12_CO-133,8-Aug-12,1,CO,PROF,40,,,,14
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,3,,,,22.8
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,4,,,,17.2
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,CALIB,0,,23.5,23.5,
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,2,,,,23.3
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,5,,,,14.5
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,0,,,,
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,40,,,,23.8
8/23/2016,7828,NLA12_MN-160,10-Aug-12,1,MN,PROF,1,,,,23.8
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,5,,,,18.8
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,40,,,,26.2
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,0,Y,,,
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,2,,,,26.2
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,3,,,,26.2
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,1,,,,26.2
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,CALIB,0,,,,
8/23/2016,7829,NLA12_IN-159,10-Aug-12,1,IN,PROF,4,,,,23.1
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,4,,,,23
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,3,,,,23
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,1,,,,23
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,2,,,,23
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,40,,,,23
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,5,,,,23
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,CALIB,0,,23,23,
8/23/2016,7830,NLA12_NE-111,10-Aug-12,1,NE,PROF,0,,,,
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,40,,,,30.4
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,CALIB,0,,28.2,28.5,
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,3,,,,29.9
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,2,,,,30
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,1,,,,30.1
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,4,,,,29.9
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,5,,,,29.8
8/23/2016,7836,NLA12_FL-109,11-Aug-12,1,FL,PROF,0,Y,,,
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,PROF,4,,,,29.1
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,PROF,3,,,,29.3
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,CALIB,0,,26.9,27,
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,PROF,2,,,,29.5
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,PROF,40,,,,30.1
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,PROF,0,Y,,,
8/23/2016,7839,NLA12_FL-105,12-Aug-12,1,FL,PROF,1,,,,29.8
8/23/2016,7840,NLA12_NE-112,12-Aug-12,1,NE,PROF,1,,,,21.3
8/23/2016,7840,NLA12_NE-112,12-Aug-12,1,NE,CALIB,0,,23,23,
8/23/2016,7840,NLA12_NE-112,12-Aug-12,1,NE,PROF,0,,,,
8/23/2016,7840,NLA12_NE-112,12-Aug-12,1,NE,PROF,2,,,,21.3
8/23/2016,7840,NLA12_NE-112,12-Aug-12,1,NE,PROF,40,,,,21.3
8/23/2016,7840,NLA12_NE-112,12-Aug-12,1,NE,PROF,3,,,,21.3
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,2,,,,22.6
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,13,,,,18.2
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,8,,,,19.9
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,10,,,,19.2
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,4,,,,22.4
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,CALIB,0,,,,
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,7,,,,20.5
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,9,,,,19.8
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,11,,,,19
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,16,,,,17.6
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,0,Y,,,
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,5,,,,22.3
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,6,,,,22.3
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,3,,,,22.4
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,19,,,,17
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,12,,,,18.6
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,40,,,,22.9
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,14,,,,17.8
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,15,,,,17.7
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,18,,,,17.3
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,20,,,,16.9
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,1,,,,22.7
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,17,,,,17.5
8/23/2016,7841,NLA12_UT-218,10-Aug-12,1,UT,PROF,21,,,,16.9
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,PROF,3,,,,24.8
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,CALIB,0,,,,
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,PROF,2,,,,26.8
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,PROF,1,,,,27
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,PROF,4,,,,22.7
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,PROF,40,,,,27.2
8/23/2016,7844,NLA12_SC-112,12-Aug-12,2,SC,PROF,0,Y,,,
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,3,,,,27.5
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,CALIB,0,,,,
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,40,,,,28.6
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,2,,,,28.2
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,0,Y,,,
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,1,,,,28.6
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,6,,,,16.1
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,5,,,,17.6
8/23/2016,7845,NLA12_NC-124,10-Aug-12,1,NC,PROF,4,,,,22.9
8/23/2016,7846,NLA12_NC-115,11-Aug-12,1,NC,CALIB,0,,,,
8/23/2016,7846,NLA12_NC-115,11-Aug-12,1,NC,PROF,1,,,,28.8
8/23/2016,7846,NLA12_NC-115,11-Aug-12,1,NC,PROF,40,,,,28.7
8/23/2016,7846,NLA12_NC-115,11-Aug-12,1,NC,PROF,0,Y,,,
8/23/2016,7846,NLA12_NC-115,11-Aug-12,1,NC,PROF,3,,,,25.6
8/23/2016,7846,NLA12_NC-115,11-Aug-12,1,NC,PROF,2,,,,26.8
8/23/2016,7856,NLA12_SD-131,13-Aug-12,1,SD,PROF,40,,,,20.9
8/23/2016,7856,NLA12_SD-131,13-Aug-12,1,SD,PROF,3,,,,19.7
8/23/2016,7856,NLA12_SD-131,13-Aug-12,1,SD,PROF,1,,,,21
8/23/2016,7856,NLA12_SD-131,13-Aug-12,1,SD,PROF,2,,,,20
8/23/2016,7856,NLA12_SD-131,13-Aug-12,1,SD,PROF,0,Y,,,
8/23/2016,7856,NLA12_SD-131,13-Aug-12,1,SD,CALIB,0,,,,
8/23/2016,7858,NLA12_ND-156,13-Aug-12,1,ND,PROF,6,,,,20.35
8/23/2016,7858,NLA12_ND-156,13-Aug-12,1,ND,PROF,5,,,,20.41
8/23/2016,7858,NLA12_ND-156,13-Aug-12,1,ND,CALIB,0,,23,22.8,
8/23/2016,7858,NLA12_ND-156,13-Aug-12,1,ND,PROF,2,,,,20.47
