5478,,Chlamydomonas,,bebaryana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40264,,0,3,220,,,[TU]|5478||Chlamydomonas||bebaryana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40264||0|3|220||
5479,,Chlamydomonas,,ehrenbergii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40264,,0,3,220,,,[TU]|5479||Chlamydomonas||ehrenbergii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40264||0|3|220||
5481,,Chlamydomonas,,ohioensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43756,,0,3,220,,,[TU]|5481||Chlamydomonas||ohioensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43756||0|3|220||
5482,,Chlamydomonas,,cienkowskii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42918,,0,3,220,,,[TU]|5482||Chlamydomonas||cienkowskii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42918||0|3|220||
5483,,Chlamydomonas,,gracilis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43134,,0,3,220,,,[TU]|5483||Chlamydomonas||gracilis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43134||0|3|220||
5484,,Chlamydomonas,,incerta,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42246,,0,3,220,,,[TU]|5484||Chlamydomonas||incerta||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42246||0|3|220||
5485,,Chlamydomonas,,penium,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42246,,0,3,220,,,[TU]|5485||Chlamydomonas||penium||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42246||0|3|220||
5486,,Chlamydomonas,,pertusa,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,39312,,0,3,220,,,[TU]|5486||Chlamydomonas||pertusa||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||39312||0|3|220||
5487,,Chlamydomonas,,snowiae,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42444,,0,3,220,,,[TU]|5487||Chlamydomonas||snowiae||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42444||0|3|220||
5488,,Chlamydomonas,,sphagnicola,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40094,,0,3,220,,,[TU]|5488||Chlamydomonas||sphagnicola||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40094||0|3|220||
5489,,Chlamydomonas,,pulvisculus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,36208,,0,3,220,,,[TU]|5489||Chlamydomonas||pulvisculus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||36208||0|3|220||
5491,,Chlamydomonas,,braunii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40264,,0,3,220,,,[TU]|5491||Chlamydomonas||braunii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40264||0|3|220||
5492,,Chlamydomonas,,coccifera,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40264,,0,3,220,,,[TU]|5492||Chlamydomonas||coccifera||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40264||0|3|220||
5493,,Chlamydomonas,,communis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43072,,0,3,220,,,[TU]|5493||Chlamydomonas||communis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43072||0|3|220||
5494,,Chlamydomonas,,dinobryonii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40147,,0,3,220,,,[TU]|5494||Chlamydomonas||dinobryonii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40147||0|3|220||
5495,,Chlamydomonas,,fenestrata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43853,,0,3,220,,,[TU]|5495||Chlamydomonas||fenestrata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43853||0|3|220||
5496,,Chlamydomonas,,frigida,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43105,,0,3,220,,,[TU]|5496||Chlamydomonas||frigida||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43105||0|3|220||
5497,,Chlamydomonas,,globus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43072,,0,3,220,,,[TU]|5497||Chlamydomonas||globus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43072||0|3|220||
5498,,Chlamydomonas,,gloeogama,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41211,,0,3,220,,,[TU]|5498||Chlamydomonas||gloeogama||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41211||0|3|220||
5499,,Chlamydomonas,,intermedia,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,39312,,0,3,220,,,[TU]|5499||Chlamydomonas||intermedia||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||39312||0|3|220||
5500,,Chlamydomonas,,monadina,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43221,,0,3,220,,,[TU]|5500||Chlamydomonas||monadina||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43221||0|3|220||
5501,,Chlamydomonas,,nasuta,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41211,,0,3,220,,,[TU]|5501||Chlamydomonas||nasuta||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41211||0|3|220||
5502,,Chlamydomonas,,oogamum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41867,,0,3,220,,,[TU]|5502||Chlamydomonas||oogamum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41867||0|3|220||
5503,,Chlamydomonas,,patellaria,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43853,,0,3,220,,,[TU]|5503||Chlamydomonas||patellaria||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43853||0|3|220||
550497,,Pyramimonas,,longicauda,,,,,N,accepted,,TWG standards met,,,0,1997/7/1 11:46,9535,,127212,,0,3,220,No,,[TU]|550497||Pyramimonas||longicauda|||||N|accepted||TWG standards met|||0|1997-07-01 11:46:29|9535||127212||0|3|220|No|
5504,,Chlamydomonas,,pertyi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,40265,,0,3,220,,,[TU]|5504||Chlamydomonas||pertyi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||40265||0|3|220||
5505,,Chlamydomonas,,platystigma,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42246,,0,3,220,,,[TU]|5505||Chlamydomonas||platystigma||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42246||0|3|220||
5506,,Chlamydomonas,,polypyrenoideum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42420,,0,3,220,,,[TU]|5506||Chlamydomonas||polypyrenoideum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42420||0|3|220||
5507,,Chlamydomonas,,pseudopertyi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42258,,0,3,220,,,[TU]|5507||Chlamydomonas||pseudopertyi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42258||0|3|220||
5508,,Chlamydomonas,,neinhardii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42223,,0,3,220,,,[TU]|5508||Chlamydomonas||neinhardii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42223||0|3|220||
5509,,Chlamydomonas,,sagittula,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43105,,0,3,220,,,[TU]|5509||Chlamydomonas||sagittula||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43105||0|3|220||
5510,,Chlamydomonas,,snowii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,42446,,0,3,220,,,[TU]|5510||Chlamydomonas||snowii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||42446||0|3|220||
5511,,Chlamydomonas,,vernalis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,43105,,0,3,220,,,[TU]|5511||Chlamydomonas||vernalis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||43105||0|3|220||
5512,,Chlamydomonas,,bolyaiana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41204,,0,3,220,,,[TU]|5512||Chlamydomonas||bolyaiana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41204||0|3|220||
5513,,Chlamydomonas,,sanguinea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41367,,0,3,220,,,[TU]|5513||Chlamydomonas||sanguinea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41367||0|3|220||
5514,,Chlamydomonas,,yellowstonensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,41204,,0,3,220,,,[TU]|5514||Chlamydomonas||yellowstonensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||41204||0|3|220||
5515,,Chlamydomonas,,hallensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5448,,0,,0,3,220,,,[TU]|5515||Chlamydomonas||hallensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5448||0||0|3|220||
5516,,Chlamydonephris,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,40447,,0,3,180,,,[TU]|5516||Chlamydonephris||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||40447||0|3|180||
5517,,Chlamydonephris,,impressa,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5516,,0,,0,3,220,,,[TU]|5517||Chlamydonephris||impressa||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5516||0||0|3|220||
5518,,Chlamydonephris,,pomiformis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5516,,36283,,0,3,220,,,[TU]|5518||Chlamydonephris||pomiformis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5516||36283||0|3|220||
5520,,Pyramichlamys,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,40393,,0,3,180,,,[TU]|5520||Pyramichlamys||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||40393||0|3|180||
5521,,Pyramichlamys,,excavata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5520,,0,,0,3,220,,,[TU]|5521||Pyramichlamys||excavata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5520||0||0|3|220||
5522,,Pyramichlamys,,irregularis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5520,,0,,0,3,220,,,[TU]|5522||Pyramichlamys||irregularis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5520||0||0|3|220||
5523,,Pyramichlamys,,massartii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5520,,0,,0,3,220,,,[TU]|5523||Pyramichlamys||massartii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5520||0||0|3|220||
5524,,Pyramichlamys,,salina,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5520,,0,,0,3,220,,,[TU]|5524||Pyramichlamys||salina||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5520||0||0|3|220||
5525,,Pyramichlamys,,vectensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5520,,0,,0,3,220,,,[TU]|5525||Pyramichlamys||vectensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5520||0||0|3|220||
5526,,Pyramichlamys,,guadrangulata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5520,,36282,,0,3,220,,,[TU]|5526||Pyramichlamys||guadrangulata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5520||36282||0|3|220||
5528,,Sphenochloris,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,0,,0,3,180,,,[TU]|5528||Sphenochloris||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||0||0|3|180||
5529,,Sphenochloris,,lilloensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5528,,0,,0,3,220,,,[TU]|5529||Sphenochloris||lilloensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5528||0||0|3|220||
5530,,Sphenochloris,,urceolata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5528,,0,,0,3,220,,,[TU]|5530||Sphenochloris||urceolata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5528||0||0|3|220||
5531,,Gloeomonas,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,41154,,0,3,180,,,[TU]|5531||Gloeomonas||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||41154||0|3|180||
5532,,Gloeomonas,,kupfferi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5531,,0,,0,3,220,,,[TU]|5532||Gloeomonas||kupfferi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5531||0||0|3|220||
5533,,Gloeomonas,,ovalis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5531,,41151,,0,3,220,,,[TU]|5533||Gloeomonas||ovalis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5531||41151||0|3|220||
5534,,Polytoma,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,39834,,0,3,180,,,[TU]|5534||Polytoma||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||39834||0|3|180||
5535,,Polytoma,,uvella,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5534,,39828,,0,3,220,,,[TU]|5535||Polytoma||uvella||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5534||39828||0|3|220||
5536,,Polytoma,,granulifera,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5534,,41362,,0,3,220,,,[TU]|5536||Polytoma||granulifera||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5534||41362||0|3|220||
5537,,Spirogonium,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,42258,,0,3,180,,,[TU]|5537||Spirogonium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||42258||0|3|180||
5538,,Spirogonium,,chlorogonioides,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5537,,42246,,0,3,220,,,[TU]|5538||Spirogonium||chlorogonioides||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5537||42246||0|3|220||
5539,,Chlorogonium,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,39837,,0,3,180,,,[TU]|5539||Chlorogonium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||39837||0|3|180||
5540,,Chlorogonium,,euchlorum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,32775,,0,3,220,,,[TU]|5540||Chlorogonium||euchlorum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||32775||0|3|220||
5542,,Chlorogonium,,elongatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,39520,,0,3,220,,,[TU]|5542||Chlorogonium||elongatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||39520||0|3|220||
5543,,Chlorogonium,,leiostracum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,43253,,0,3,220,,,[TU]|5543||Chlorogonium||leiostracum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||43253||0|3|220||
5544,,Chlorogonium,,minimum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,42374,,0,3,220,,,[TU]|5544||Chlorogonium||minimum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||42374||0|3|220||
5545,,Chlorogonium,,teragamum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,0,,0,3,220,,,[TU]|5545||Chlorogonium||teragamum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||0||0|3|220||
5546,,Chlorogonium,,spirale,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,42875,,0,3,220,,,[TU]|5546||Chlorogonium||spirale||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||42875||0|3|220||
5547,,Chlorogonium,,parvula,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,43105,,0,3,220,,,[TU]|5547||Chlorogonium||parvula||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||43105||0|3|220||
5548,,Chlorogonium,,maximum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5539,,43105,,0,3,220,,,[TU]|5548||Chlorogonium||maximum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5539||43105||0|3|220||
5551,,Chlainomonas,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,40420,,0,3,180,,,[TU]|5551||Chlainomonas||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||40420||0|3|180||
5552,,Chlainomonas,,rubra,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5551,,34177,,0,3,220,,,[TU]|5552||Chlainomonas||rubra||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5551||34177||0|3|220||
5553,,Chlainomonas,,ovalis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5551,,39326,,0,3,220,,,[TU]|5553||Chlainomonas||ovalis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5551||39326||0|3|220||
5554,,Fortiella,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,42258,,0,3,180,,,[TU]|5554||Fortiella||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||42258||0|3|180||
5555,,Fortiella,,playfairii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5554,,43105,,0,3,220,,,[TU]|5555||Fortiella||playfairii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5554||43105||0|3|220||
5556,,Lobomonas,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,42169,,0,3,180,,,[TU]|5556||Lobomonas||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||42169||0|3|180||
5557,,Lobomonas,,rostrata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5556,,40551,,0,3,220,,,[TU]|5557||Lobomonas||rostrata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5556||40551||0|3|220||
5558,,Sphaerellopsis,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,41212,,0,3,180,,,[TU]|5558||Sphaerellopsis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||41212||0|3|180||
5559,,Sphaerellopsis,,fluviatus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5558,,32937,,0,3,220,,,[TU]|5559||Sphaerellopsis||fluviatus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5558||32937||0|3|220||
5560,,Sphaerellopsis,,crassicauda,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5558,,41215,,0,3,220,,,[TU]|5560||Sphaerellopsis||crassicauda||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5558||41215||0|3|220||
5561,,Scourfieldia,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,955003,,176439,,0,3,180,No,,[TU]|5561||Scourfieldia|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|955003||176439||0|3|180|No|
5562,,Scourfieldia,,complanata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5561,,40160,,0,3,220,,,[TU]|5562||Scourfieldia||complanata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5561||40160||0|3|220||
5563,,Scourfieldia,,cordiformis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5561,,43330,,0,3,220,,,[TU]|5563||Scourfieldia||cordiformis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5561||43330||0|3|220||
5564,,Chlorangium,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,39833,,0,3,180,,,[TU]|5564||Chlorangium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||39833||0|3|180||
5565,,Chlorangium,,leiostracum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5564,,43252,,0,3,220,,,[TU]|5565||Chlorangium||leiostracum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5564||43252||0|3|220||
5566,,Chlorangium,,elongatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5564,,39520,,0,3,220,,,[TU]|5566||Chlorangium||elongatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5564||39520||0|3|220||
5567,,Chlorangium,,euchlorum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5564,,39828,,0,3,220,,,[TU]|5567||Chlorangium||euchlorum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5564||39828||0|3|220||
5568,,Chlorangium,,polychlorum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5564,,43105,,0,3,220,,,[TU]|5568||Chlorangium||polychlorum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5564||43105||0|3|220||
5569,,Chlorangium,,meglectum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5564,,34455,,0,3,220,,,[TU]|5569||Chlorangium||meglectum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5564||34455||0|3|220||
5570,,Smithsonimonas,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5423,,41204,,0,3,180,,,[TU]|5570||Smithsonimonas||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5423||41204||0|3|180||
5571,,Smithsonimonas,,abbotii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5570,,41204,,0,3,220,,,[TU]|5571||Smithsonimonas||abbotii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5570||41204||0|3|220||
5572,,Volvocaceae,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,954926,,0,,0,3,140,No,,[TU]|5572||Volvocaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|954926||0||0|3|140|No|
5573,,Gonium,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,955000,,176454,,0,3,180,No,,[TU]|5573||Gonium|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|955000||176454||0|3|180|No|
5574,,Gonium,,pectorale,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5573,,42107,,0,3,220,,,[TU]|5574||Gonium||pectorale||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5573||42107||0|3|220||
5575,,Gonium,,sociale,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5573,,32656,,0,3,220,,,[TU]|5575||Gonium||sociale||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5573||32656||0|3|220||
5576,,Gonium,,formosum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5573,,42245,,0,3,220,,,[TU]|5576||Gonium||formosum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5573||42245||0|3|220||
5577,,Gonium,,sacculiferum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5573,,42874,,0,3,220,,,[TU]|5577||Gonium||sacculiferum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5573||42874||0|3|220||
5578,,Pandorina,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5572,,38948,,0,3,180,,,[TU]|5578||Pandorina||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5572||38948||0|3|180||
5579,,Pandorina,,charkowiensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5578,,41214,,0,3,220,,,[TU]|5579||Pandorina||charkowiensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5578||41214||0|3|220||
5580,,Pandorina,,morum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5578,,36215,,0,3,220,,,[TU]|5580||Pandorina||morum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5578||36215||0|3|220||
5582,,Volvox,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,5572,,41532,,0,3,180,,,[TU]|5582||Volvox||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|5572||41532||0|3|180||
5583,,Volvox,,spermatosphaera,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5582,,42414,,0,3,220,,,[TU]|5583||Volvox||spermatosphaera||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5582||42414||0|3|220||
5584,,Volvox,,tertius,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5582,,38539,,0,3,220,,,[TU]|5584||Volvox||tertius||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5582||38539||0|3|220||
5585,,Volvox,,aureus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,5582,,39828,,0,3,220,,,[TU]|5585||Volvox||aureus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|5582||39828||0|3|220||
