12117,,Gigartina,,teedii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,0,,0,3,220,,,[TU]|12117||Gigartina||teedii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||0||0|3|220||
12118,,Gigartina,,jardinii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,0,,0,3,220,,,[TU]|12118||Gigartina||jardinii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||0||0|3|220||
12119,,Gigartina,,montereiensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,0,,0,3,220,,,[TU]|12119||Gigartina||montereiensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||0||0|3|220||
12120,,Gigartina,,farlowiana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,0,,0,3,220,,,[TU]|12120||Gigartina||farlowiana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||0||0|3|220||
12121,,Gigartina,,ornithorhynchos,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,40828,,0,3,220,,,[TU]|12121||Gigartina||ornithorhynchos||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||40828||0|3|220||
12125,,Gigartina,,binghamiae,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,0,,0,3,220,,,[TU]|12125||Gigartina||binghamiae||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||0||0|3|220||
12126,,Gigartina,,serrata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12095,,0,,0,3,220,,,[TU]|12126||Gigartina||serrata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12095||0||0|3|220||
12127,,Iridaea,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12090,,38954,,0,3,180,,,[TU]|12127||Iridaea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12090||38954||0|3|180||
12128,,Iridaea,,cordata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,37878,,0,3,220,,,[TU]|12128||Iridaea||cordata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||37878||0|3|220||
12130,,Iridaea,,cordata,var.,cordata,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12128,,0,,0,3,240,,,[TU]|12130||Iridaea||cordata|var.|cordata||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12128||0||0|3|240||
12131,,Iridaea,,cordata,var.,splendens,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12128,,0,,0,3,240,,,[TU]|12131||Iridaea||cordata|var.|splendens||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12128||0||0|3|240||
12132,,Iridaea,,cornucopiae,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12132||Iridaea||cornucopiae||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12133,,Iridaea,,flaccida,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12133||Iridaea||flaccida||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12134,,Iridaea,,heterocarpa,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12134||Iridaea||heterocarpa||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12135,,Iridaea,,lineare,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12135||Iridaea||lineare||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12136,,Iridaea,,punicea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12136||Iridaea||punicea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12137,,Iridaea,,sanguinea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12137||Iridaea||sanguinea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12138,,Iridaea,,coriacea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12138||Iridaea||coriacea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12139,,Iridaea,,splendens,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12127,,0,,0,3,220,,,[TU]|12139||Iridaea||splendens||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12127||0||0|3|220||
12140,,Rhodoglossum,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12090,,40884,,0,3,180,,,[TU]|12140||Rhodoglossum||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12090||40884||0|3|180||
12141,,Rhodoglossum,,affine,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12140,,0,,0,3,220,,,[TU]|12141||Rhodoglossum||affine||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12140||0||0|3|220||
12143,,Rhodoglossum,,californicum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12140,,0,,0,3,220,,,[TU]|12143||Rhodoglossum||californicum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12140||0||0|3|220||
12145,,Rhodoglossum,,pulchra,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12140,,0,,0,3,220,,,[TU]|12145||Rhodoglossum||pulchra||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12140||0||0|3|220||
12146,,Rhodoglossum,,roseum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12140,,0,,0,3,220,,,[TU]|12146||Rhodoglossum||roseum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12140||0||0|3|220||
12148,,Rhodoglossum,,oweniae,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12140,,0,,0,3,220,,,[TU]|12148||Rhodoglossum||oweniae||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12140||0||0|3|220||
12149,,Besa,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12090,,43049,,0,3,180,,,[TU]|12149||Besa||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12090||43049||0|3|180||
12150,,Besa,,papillaeformis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12149,,43038,,0,3,220,,,[TU]|12150||Besa||papillaeformis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12149||43038||0|3|220||
12151,,Besa,,stipitata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12149,,40674,,0,3,220,,,[TU]|12151||Besa||stipitata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12149||40674||0|3|220||
12152,,Calosiphoniaceae,,,,,,,,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,11868,,0,,0,3,140,No,,[TU]|12152||Calosiphoniaceae||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|11868||0||0|3|140|No|
12153,,Calosiphonia,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12152,,40415,,0,3,180,,,[TU]|12153||Calosiphonia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12152||40415||0|3|180||
12154,,Calosiphonia,,vermicularis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12153,,0,,0,3,220,,,[TU]|12154||Calosiphonia||vermicularis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12153||0||0|3|220||
12155,,Bertholdia,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12152,,39961,,0,3,180,,,[TU]|12155||Bertholdia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12152||39961||0|3|180||
12156,,Bertholdia,,neapolitana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12155,,31790,,0,3,220,,,[TU]|12156||Bertholdia||neapolitana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12155||31790||0|3|220||
12157,,Nemastomataceae,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,846567,,0,,0,3,140,No,,[TU]|12157||Nemastomataceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|846567||0||0|3|140|No|
12158,,Schizymenia,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,954965,,40829,,0,3,180,No,,[TU]|12158||Schizymenia|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|954965||40829||0|3|180|No|
12159,,Schizymenia,,borealis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12158,,0,,0,3,220,,,[TU]|12159||Schizymenia||borealis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12158||0||0|3|220||
12160,,Schizymenia,,epiphytica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12158,,0,,0,3,220,,,[TU]|12160||Schizymenia||epiphytica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12158||0||0|3|220||
12161,,Schizymenia,,pacifica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12158,,0,,0,3,220,,,[TU]|12161||Schizymenia||pacifica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12158||0||0|3|220||
12162,,Schizymenia,,dawsonii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12158,,0,,0,3,220,,,[TU]|12162||Schizymenia||dawsonii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12158||0||0|3|220||
12163,,Schizymenia,,dubyi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12158,,0,,0,3,220,,,[TU]|12163||Schizymenia||dubyi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12158||0||0|3|220||
12164,,Nemastoma,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12157,,40831,,0,3,180,,,[TU]|12164||Nemastoma||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12157||40831||0|3|180||
12165,,Nemastoma,,dichotomum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12164,,40884,,0,3,220,,,[TU]|12165||Nemastoma||dichotomum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12164||40884||0|3|220||
12166,,Platoma,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,954965,,176479,,0,3,180,No,,[TU]|12166||Platoma|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|954965||176479||0|3|180|No|
12167,,Platoma,,bairdi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12166,,0,,0,3,220,,,[TU]|12167||Platoma||bairdi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12166||0||0|3|220||
12168,,Platoma,,marginifera,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12166,,0,,0,3,220,,,[TU]|12168||Platoma||marginifera||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12166||0||0|3|220||
12169,,Predaea,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12157,,39623,,0,3,180,,,[TU]|12169||Predaea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12157||39623||0|3|180||
12170,,Predaea,,masonii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12169,,37133,,0,3,220,,,[TU]|12170||Predaea||masonii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12169||37133||0|3|220||
12172,,Predaea,,feldmannii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12169,,0,,0,3,220,,,[TU]|12172||Predaea||feldmannii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12169||0||0|3|220||
12173,,Furcellariaceae,,,,,,,,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,11868,,0,,0,3,140,No,,[TU]|12173||Furcellariaceae||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|11868||0||0|3|140|No|
12174,,Furcellaria,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12173,,0,,0,3,180,,,[TU]|12174||Furcellaria||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12173||0||0|3|180||
12175,,Furcellaria,,fastigiata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12174,,0,,0,3,220,,,[TU]|12175||Furcellaria||fastigiata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12174||0||0|3|220||
12176,,Halarachnion,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12173,,0,,0,3,180,,,[TU]|12176||Halarachnion||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12173||0||0|3|180||
12177,,Halarachnion,,ligulatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12176,,0,,0,3,220,,,[TU]|12177||Halarachnion||ligulatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12176||0||0|3|220||
12179,,Calliblepharis,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,954949,,176407,,0,3,180,No,,[TU]|12179||Calliblepharis|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|954949||176407||0|3|180|No|
12180,,Calliblepharis,,jubata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12179,,0,,0,3,220,,,[TU]|12180||Calliblepharis||jubata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12179||0||0|3|220||
12181,,Calliblepharis,,ciliata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12179,,0,,0,3,220,,,[TU]|12181||Calliblepharis||ciliata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12179||0||0|3|220||
12182,,Cystoclonium,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,954949,,176407,,0,3,180,No,,[TU]|12182||Cystoclonium|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|954949||176407||0|3|180|No|
12183,,Cystoclonium,,purpureum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12182,,0,,0,3,220,,,[TU]|12183||Cystoclonium||purpureum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12182||0||0|3|220||
12184,,Blinksiaceae,,,,,,,,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,11868,,0,,0,3,140,No,,[TU]|12184||Blinksiaceae||||||||accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|11868||0||0|3|140|No|
12185,,Blinksia,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12184,,40674,,0,3,180,,,[TU]|12185||Blinksia||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12184||40674||0|3|180||
12186,,Blinksia,,californica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12185,,40674,,0,3,220,,,[TU]|12186||Blinksia||californica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12185||40674||0|3|220||
12187,,Sebdeniaceae,,,,,,,N,accepted,,TWG standards met,partial,2014,0,1996/6/13 14:51,846574,,0,,0,3,140,No,,[TU]|12187||Sebdeniaceae|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|846574||0||0|3|140|No|
12188,,Sebdenia,,,,,,,N,accepted,,TWG standards met,partial,2014,0,1996/6/13 14:51,12187,,176451,,0,3,180,No,,[TU]|12188||Sebdenia|||||||N|accepted||TWG standards met|partial|2014|0|1996-06-13 14:51:08|12187||176451||0|3|180|No|
12189,,Sebdenia,,polydactyla,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12188,,0,,0,3,220,,,[TU]|12189||Sebdenia||polydactyla||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12188||0||0|3|220||
12190,,Sarcodiaceae,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,846571,,0,,0,3,140,No,,[TU]|12190||Sarcodiaceae|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|846571||0||0|3|140|No|
12191,,Trematocarpus,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12190,,0,,0,3,180,,,[TU]|12191||Trematocarpus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12190||0||0|3|180||
12192,,Trematocarpus,,papenfussii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12191,,0,,0,3,220,,,[TU]|12192||Trematocarpus||papenfussii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12191||0||0|3|220||
12195,,Erythrodermis,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,12041,,38766,,0,3,180,No,,[TU]|12195||Erythrodermis|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|12041||38766||0|3|180|No|
12196,,Erythrodermis,,alleni,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12195,,38766,,0,3,220,,,[TU]|12196||Erythrodermis||alleni||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12195||38766||0|3|220||
12197,,Haematocelis,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,954965,,40829,,0,3,180,No,,[TU]|12197||Haematocelis|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|954965||40829||0|3|180|No|
12198,,Haematocelis,,rubens,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12197,,0,,0,3,220,,,[TU]|12198||Haematocelis||rubens||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12197||0||0|3|220||
12199,,Haematocelis,,zonalis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12197,,39532,,0,3,220,,,[TU]|12199||Haematocelis||zonalis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12197||39532||0|3|220||
12200,,Peyssonnelia,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,954956,,39564,,0,3,180,No,,[TU]|12200||Peyssonnelia|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|954956||39564||0|3|180|No|
12201,,Peyssonnelia,,pacifica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12201||Peyssonnelia||pacifica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12202,,Peyssonnelia,,meridionalis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12202||Peyssonnelia||meridionalis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12203,,Peyssonnelia,,profunda,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12203||Peyssonnelia||profunda||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12204,,Peyssonnelia,,rubra,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12204||Peyssonnelia||rubra||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12205,,Peyssonnelia,,rubra,var.,orientalis,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12204,,0,,0,3,240,,,[TU]|12205||Peyssonnelia||rubra|var.|orientalis||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12204||0||0|3|240||
12206,,Peyssonnelia,,atropurpurea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12206||Peyssonnelia||atropurpurea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12207,,Peyssonnelia,,dubyi,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12207||Peyssonnelia||dubyi||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12208,,Peyssonnelia,,calcea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12208||Peyssonnelia||calcea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12209,,Peyssonnelia,,conchicola,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12209||Peyssonnelia||conchicola||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12210,,Peyssonnelia,,polymorpha,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12210||Peyssonnelia||polymorpha||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12211,,Peyssonnelia,,clarionensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12211||Peyssonnelia||clarionensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12212,,Peyssonnelia,,mexicana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12212||Peyssonnelia||mexicana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12213,,Peyssonnelia,,quadalupensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,0,,0,3,220,,,[TU]|12213||Peyssonnelia||quadalupensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||0||0|3|220||
12214,,Peyssonnelia,,squamaria,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,36831,,0,3,220,,,[TU]|12214||Peyssonnelia||squamaria||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||36831||0|3|220||
12216,,Peyssonnelia,,hairii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12200,,40674,,0,3,220,,,[TU]|12216||Peyssonnelia||hairii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12200||40674||0|3|220||
12217,,Porphyrodiscus,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,955087,,38766,,0,3,180,No,,[TU]|12217||Porphyrodiscus|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|955087||38766||0|3|180|No|
12218,,Porphyrodiscus,,simulans,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12217,,38766,,0,3,220,,,[TU]|12218||Porphyrodiscus||simulans||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12217||38766||0|3|220||
12219,,Rhododiscus,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,12274,,176406,,0,3,180,No,,[TU]|12219||Rhododiscus|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|12274||176406||0|3|180|No|
12220,,Rhododiscus,,pulcherrimus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12219,,42197,,0,3,220,,,[TU]|12220||Rhododiscus||pulcherrimus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12219||42197||0|3|220||
12221,,Rhododiscus,,carmellita,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12219,,40674,,0,3,220,,,[TU]|12221||Rhododiscus||carmellita||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12219||40674||0|3|220||
12222,,Rhodophysema,,,,,,,N,accepted,,TWG standards met,unknown,2014,0,1996/6/13 14:51,954967,,38766,,0,3,180,No,,[TU]|12222||Rhodophysema|||||||N|accepted||TWG standards met|unknown|2014|0|1996-06-13 14:51:08|954967||38766||0|3|180|No|
12223,,Rhodophysema,,minus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12222,,0,,0,3,220,,,[TU]|12223||Rhodophysema||minus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12222||0||0|3|220||
12224,,Rhodophysema,,elegans,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12222,,0,,0,3,220,,,[TU]|12224||Rhodophysema||elegans||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12222||0||0|3|220||
12225,,Rhodophysema,,elegans,var.,polystromatica,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12224,,0,,0,3,240,,,[TU]|12225||Rhodophysema||elegans|var.|polystromatica||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12224||0||0|3|240||
12226,,Rhodophysema,,elegans,var.,elegans,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12224,,0,,0,3,240,,,[TU]|12226||Rhodophysema||elegans|var.|elegans||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12224||0||0|3|240||
12227,,Rhodophysema,,feldmannii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12222,,0,,0,3,220,,,[TU]|12227||Rhodophysema||feldmannii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12222||0||0|3|220||
12228,,Rhodophysema,,georgii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12222,,38766,,0,3,220,,,[TU]|12228||Rhodophysema||georgii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12222||38766||0|3|220||
12229,,Pulvinia,,,,,,,N,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,954956,,40671,,0,3,180,No,,[TU]|12229||Pulvinia|||||||N|accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|954956||40671||0|3|180|No|
12230,,Pulvinia,,epiphytica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,12229,,40671,,0,3,220,,,[TU]|12230||Pulvinia||epiphytica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|12229||40671||0|3|220||
