TSN,,Genus,,Species,,Variety,,,,,,,,,,,,,,,,,,,,
183971,,Actiniscus,,,,,,,N,accepted,,TWG standards met,partial,2000,0,1996/6/13 14:51,183968,,160570,,0,6,180,,,[TU]|183971||Actiniscus|||||||N|accepted||TWG standards met|partial|2000|0|1996-06-13 14:51:08|183968||160570||0|6|180||
183972,,Actiniscus,,pentasterias,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,183971,,160178,,0,6,220,,,[TU]|183972||Actiniscus||pentasterias||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|183971||160178||0|6|220||
183974,,Actiniscus,,pentasterias,var.,pentasterias,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,183972,,160561,,0,6,240,,,[TU]|183974||Actiniscus||pentasterias|var.|pentasterias||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|183972||160561||0|6|240||
183975,,Actiniscus,,pentasterias,var.,arcticus,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,183972,,160474,,0,6,240,,,[TU]|183975||Actiniscus||pentasterias|var.|arcticus||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|183972||160474||0|6|240||
183976,,Actiniscus,,canadensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,183971,,160474,,0,6,220,,,[TU]|183976||Actiniscus||canadensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|183971||160474||0|6|220||
183977,,Dicroerisma,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,183968,,161025,,0,6,180,,,[TU]|183977||Dicroerisma||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|183968||161025||0|6|180||
183978,,Dicroerisma,,psilonereiella,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,183977,,161025,,0,6,220,,,[TU]|183978||Dicroerisma||psilonereiella||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|183977||161025||0|6|220||
1839,,Lagynion,,scherffelii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1835,,160874,,0,6,220,,,[TU]|1839||Lagynion||scherffelii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1835||160874||0|6|220||
1840,,Lagynion,,macrotrachelum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1835,,160378,,0,6,220,,,[TU]|1840||Lagynion||macrotrachelum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1835||160378||0|6|220||
1841,,Lagynion,,subovatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1835,,160919,,0,6,220,,,[TU]|1841||Lagynion||subovatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1835||160919||0|6|220||
1842,,Lagynion,,reflexum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1835,,160919,,0,6,220,,,[TU]|1842||Lagynion||reflexum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1835||160919||0|6|220||
1843,,Stephanoporus,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1830,,160520,,0,6,180,,,[TU]|1843||Stephanoporus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1830||160520||0|6|180||
1844,,Stephanoporus,,epiphyticus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1843,,160356,,0,6,220,,,[TU]|1844||Stephanoporus||epiphyticus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1843||160356||0|6|220||
1846,,Diceras,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1830,,160943,,0,6,180,,,[TU]|1846||Diceras||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1830||160943||0|6|180||
1847,,Diceras,,chodatii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1846,,160942,,0,6,220,,,[TU]|1847||Diceras||chodatii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1846||160942||0|6|220||
1848,,Diceras,,phaseolus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1846,,160594,,0,6,220,,,[TU]|1848||Diceras||phaseolus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1846||160594||0|6|220||
1849,,Chrysamoebidiaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1829,,0,,0,6,140,,,[TU]|1849||Chrysamoebidiaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1829||0||0|6|140||
1850,,Chrysastridium,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1849,,160780,,0,6,180,,,[TU]|1850||Chrysastridium||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1849||160780||0|6|180||
1852,,Chrysastridium,,catenatum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1850,,160781,,0,6,220,,,[TU]|1852||Chrysastridium||catenatum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1850||160781||0|6|220||
1854,,Chrysostephanosphaera,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1849,,160960,,0,6,180,,,[TU]|1854||Chrysostephanosphaera||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1849||160960||0|6|180||
1855,,Chrysostephanosphaera,,globulifera,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1854,,160960,,0,6,220,,,[TU]|1855||Chrysostephanosphaera||globulifera||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1854||160960||0|6|220||
1856,,Leukochrysis,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1849,,160877,,0,6,180,,,[TU]|1856||Leukochrysis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1849||160877||0|6|180||
1857,,Leukochrysis,,pascheri,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1856,,0,,0,6,220,,,[TU]|1857||Leukochrysis||pascheri||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1856||0||0|6|220||
1858,,Chrysocapsales,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1448,,0,,0,6,100,,,[TU]|1858||Chrysocapsales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1448||0||0|6|100||
1859,,Chrysocapsaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1858,,0,,0,6,140,,,[TU]|1859||Chrysocapsaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1858||0||0|6|140||
1860,,Chrysocapsa,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1859,,160875,,0,6,180,,,[TU]|1860||Chrysocapsa||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1859||160875||0|6|180||
1861,,Chrysocapsa,,planktonica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1860,,160875,,0,6,220,,,[TU]|1861||Chrysocapsa||planktonica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1860||160875||0|6|220||
1862,,Chrysocapsa,,paludosa,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1860,,160396,,0,6,220,,,[TU]|1862||Chrysocapsa||paludosa||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1860||160396||0|6|220||
1863,,Celloniella,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1859,,160880,,0,6,180,,,[TU]|1863||Celloniella||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1859||160880||0|6|180||
1864,,Celloniella,,palensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1863,,160868,,0,6,220,,,[TU]|1864||Celloniella||palensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1863||160868||0|6|220||
1865,,Celloniella,,woroniniana,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1863,,160591,,0,6,220,,,[TU]|1865||Celloniella||woroniniana||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1863||160591||0|6|220||
1866,,Tetrasporopsis,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1859,,160788,,0,6,180,,,[TU]|1866||Tetrasporopsis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1859||160788||0|6|180||
1867,,Tetrasporopsis,,fuscescens,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1866,,160129,,0,6,220,,,[TU]|1867||Tetrasporopsis||fuscescens||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1866||160129||0|6|220||
1869,,Tetrasporopsis,,perforata,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1866,,160399,,0,6,220,,,[TU]|1869||Tetrasporopsis||perforata||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1866||160399||0|6|220||
1870,,Naegeliellaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1858,,0,,0,6,140,,,[TU]|1870||Naegeliellaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1858||0||0|6|140||
1871,,Hydruraceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1858,,0,,0,6,140,,,[TU]|1871||Hydruraceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1858||0||0|6|140||
1872,,Hydrurus,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1871,,160479,,0,6,180,,,[TU]|1872||Hydrurus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1871||160479||0|6|180||
1873,,Hydrurus,,foetidus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1872,,160392,,0,6,220,,,[TU]|1873||Hydrurus||foetidus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1872||160392||0|6|220||
1874,,Chrysosphaerales,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1448,,0,,0,6,100,,,[TU]|1874||Chrysosphaerales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1448||0||0|6|100||
1875,,Stichogloeaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1874,,0,,0,6,140,,,[TU]|1875||Stichogloeaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1874||0||0|6|140||
1876,,Phaeoschizochlamys,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1875,,160787,,0,6,180,,,[TU]|1876||Phaeoschizochlamys||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1875||160787||0|6|180||
1877,,Phaeoschizochlamys,,mucosa,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1876,,160787,,0,6,220,,,[TU]|1877||Phaeoschizochlamys||mucosa||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1876||160787||0|6|220||
1878,,Phaeoschizochlamys,,delicatula,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1876,,160395,,0,6,220,,,[TU]|1878||Phaeoschizochlamys||delicatula||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1876||160395||0|6|220||
1879,,Stichogloea,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1875,,160498,,0,6,180,,,[TU]|1879||Stichogloea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1875||160498||0|6|180||
1880,,Stichogloea,,olivacea,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1879,,160498,,0,6,220,,,[TU]|1880||Stichogloea||olivacea||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1879||160498||0|6|220||
1881,,Stichogloea,,doederleinii,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1879,,160359,,0,6,220,,,[TU]|1881||Stichogloea||doederleinii||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1879||160359||0|6|220||
1882,,Xanthophyta,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,590735,,0,,0,6,30,,,[TU]|1882||Xanthophyta||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|590735||0||0|6|30||
1883,,Xanthophyceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1882,,0,,0,6,60,,,[TU]|1883||Xanthophyceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1882||0||0|6|60||
1884,,Chloramoebales,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1883,,0,,0,6,100,,,[TU]|1884||Chloramoebales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1883||0||0|6|100||
1886,,Heterochloridaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1884,,0,,0,6,140,,,[TU]|1886||Heterochloridaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1884||0||0|6|140||
1887,,Ankylonoton,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160882,,0,6,180,,,[TU]|1887||Ankylonoton||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160882||0|6|180||
1888,,Ankylonoton,,luteum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1887,,0,,0,6,220,,,[TU]|1888||Ankylonoton||luteum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1887||0||0|6|220||
1889,,Ankylonoton,,pyreniger,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1887,,0,,0,6,220,,,[TU]|1889||Ankylonoton||pyreniger||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1887||0||0|6|220||
1890,,Anotropis,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160885,,0,6,180,,,[TU]|1890||Anotropis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160885||0|6|180||
1891,,Anotropis,,subsalina,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1890,,0,,0,6,220,,,[TU]|1891||Anotropis||subsalina||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1890||0||0|6|220||
1892,,Chlorokardion,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160881,,0,6,180,,,[TU]|1892||Chlorokardion||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160881||0|6|180||
1893,,Chlorokardion,,subsalsum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1892,,0,,0,6,220,,,[TU]|1893||Chlorokardion||subsalsum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1892||0||0|6|220||
189425,,Ochromonas,,danica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1455,,160923,,0,6,220,,,[TU]|189425||Ochromonas||danica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1455||160923||0|6|220||
189426,,Ochromonas,,malhamensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1455,,160922,,0,6,220,,,[TU]|189426||Ochromonas||malhamensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1455||160922||0|6|220||
189427,,Monodus,,subterraneus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1941,,160906,,0,6,220,,,[TU]|189427||Monodus||subterraneus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1941||160906||0|6|220||
189428,,Botrydium,,becherianum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,2117,,161039,,0,6,220,,,[TU]|189428||Botrydium||becherianum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|2117||161039||0|6|220||
189429,,Botrydium,,cystosum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,2117,,161038,,0,6,220,,,[TU]|189429||Botrydium||cystosum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|2117||161038||0|6|220||
189430,,Botrydium,,stoloniferum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,2117,,160839,,0,6,220,,,[TU]|189430||Botrydium||stoloniferum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|2117||160839||0|6|220||
189431,,Amphiprora,,hyalina,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,4674,,160583,,0,6,220,,,[TU]|189431||Amphiprora||hyalina||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|4674||160583||0|6|220||
1894,,Chlorokardion,,pleurochloron,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1892,,160881,,0,6,220,,,[TU]|1894||Chlorokardion||pleurochloron||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1892||160881||0|6|220||
1895,,Chloromeson,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160881,,0,6,180,,,[TU]|1895||Chloromeson||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160881||0|6|180||
1896,,Chloromeson,,agile,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1895,,0,,0,6,220,,,[TU]|1896||Chloromeson||agile||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1895||0||0|6|220||
1897,,Chloromeson,,luteoviride,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1895,,0,,0,6,220,,,[TU]|1897||Chloromeson||luteoviride||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1895||0||0|6|220||
1898,,Chloromeson,,parvum,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1895,,0,,0,6,220,,,[TU]|1898||Chloromeson||parvum||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1895||0||0|6|220||
1899,,Heterochloris,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160876,,0,6,180,,,[TU]|1899||Heterochloris||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160876||0|6|180||
1900,,Heterochloris,,mutabilis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1899,,0,,0,6,220,,,[TU]|1900||Heterochloris||mutabilis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1899||0||0|6|220||
1901,,Nephrochloris,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160609,,0,6,180,,,[TU]|1901||Nephrochloris||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160609||0|6|180||
1902,,Nephrochloris,,incerta,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1901,,0,,0,6,220,,,[TU]|1902||Nephrochloris||incerta||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1901||0||0|6|220||
1903,,Olisthodiscus,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160491,,0,6,180,,,[TU]|1903||Olisthodiscus||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160491||0|6|180||
1904,,Olisthodiscus,,carterae,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1903,,0,,0,6,220,,,[TU]|1904||Olisthodiscus||carterae||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1903||0||0|6|220||
1905,,Olisthodiscus,,luteus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1903,,0,,0,6,220,,,[TU]|1905||Olisthodiscus||luteus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1903||0||0|6|220||
1906,,Olisthodiscus,,magnus,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1903,,0,,0,6,220,,,[TU]|1906||Olisthodiscus||magnus||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1903||0||0|6|220||
1907,,Phacomonas,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1886,,160803,,0,6,180,,,[TU]|1907||Phacomonas||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1886||160803||0|6|180||
1908,,Phacomonas,,pelagica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1907,,0,,0,6,220,,,[TU]|1908||Phacomonas||pelagica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1907||0||0|6|220||
1909,,Rhizochloridaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1884,,0,,0,6,140,,,[TU]|1909||Rhizochloridaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1884||0||0|6|140||
1910,,Rhizochloris,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1909,,160877,,0,6,180,,,[TU]|1910||Rhizochloris||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1909||160877||0|6|180||
1911,,Rhizochloris,,arachnoides,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1910,,0,,0,6,220,,,[TU]|1911||Rhizochloris||arachnoides||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1910||0||0|6|220||
1912,,Rhizochloris,,lilloensis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1910,,0,,0,6,220,,,[TU]|1912||Rhizochloris||lilloensis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1910||0||0|6|220||
1913,,Rhizochloris,,mirabilis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1910,,0,,0,6,220,,,[TU]|1913||Rhizochloris||mirabilis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1910||0||0|6|220||
1914,,Rhizolekane,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1909,,0,,0,6,180,,,[TU]|1914||Rhizolekane||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1909||0||0|6|180||
1915,,Rhizolekane,,campanuliformis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1914,,0,,0,6,220,,,[TU]|1915||Rhizolekane||campanuliformis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1914||0||0|6|220||
1916,,Rhizolekane,,sessilis,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1914,,0,,0,6,220,,,[TU]|1916||Rhizolekane||sessilis||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1914||0||0|6|220||
1917,,Heterogloeales,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1883,,0,,0,6,100,,,[TU]|1917||Heterogloeales||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1883||0||0|6|100||
1918,,Heterogloeaceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1917,,0,,0,6,140,,,[TU]|1918||Heterogloeaceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1917||0||0|6|140||
1919,,Helminthogloea,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1918,,160882,,0,6,180,,,[TU]|1919||Helminthogloea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1918||160882||0|6|180||
1920,,Helminthogloea,,ramosa,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1919,,0,,0,6,220,,,[TU]|1920||Helminthogloea||ramosa||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1919||0||0|6|220||
1921,,Pelagocystis,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1918,,160804,,0,6,180,,,[TU]|1921||Pelagocystis||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1918||160804||0|6|180||
1922,,Pelagocystis,,oceanica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1921,,0,,0,6,220,,,[TU]|1922||Pelagocystis||oceanica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1921||0||0|6|220||
1923,,Gloeochloris,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1918,,160882,,0,6,180,,,[TU]|1923||Gloeochloris||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1918||160882||0|6|180||
1924,,Gloeochloris,,planctonica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1923,,0,,0,6,220,,,[TU]|1924||Gloeochloris||planctonica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1923||0||0|6|220||
1925,,Heterogloea,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1918,,160881,,0,6,180,,,[TU]|1925||Heterogloea||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1918||160881||0|6|180||
1926,,Heterogloea,,endochloris,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1925,,160335,,0,6,220,,,[TU]|1926||Heterogloea||endochloris||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1925||160335||0|6|220||
1928,,Heterogloea,,planctonica,,,,,,accepted,,No review; untreated NODC data,,,0,1996/6/13 14:51,1925,,160335,,0,6,220,,,[TU]|1928||Heterogloea||planctonica||||||accepted||No review; untreated NODC data|||0|1996-06-13 14:51:08|1925||160335||0|6|220||
1929,,Malleodendraceae,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1917,,0,,0,6,140,,,[TU]|1929||Malleodendraceae||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1917||0||0|6|140||
1930,,Malleodendron,,,,,,,,accepted,,No review; untreated NODC data,unknown,unknown,0,1996/6/13 14:51,1929,,160883,,0,6,180,,,[TU]|1930||Malleodendron||||||||accepted||No review; untreated NODC data|unknown|unknown|0|1996-06-13 14:51:08|1929||160883||0|6|180||
