"SITEID_07","ECO3","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","pH","ln_Temp","ln_Sol","WOmni","WOmni2","Omni","Omni2"
"NLA06608-0565",6,21.8471186997829,3.13549421592915,3.13174527323325,8.21544559894837,2.19722457733622,1.84297132284715,6.55677835615804,4.39444915467244,37.245259,8.29903718161307,9.59859149934966,8.5,3.16631857412952,2.02225717592961,0.0147991543340381,0.000219014969002677,0.111111111111111,0.0123456790123457
"NLA06608-0570",43,21.3087038390798,3.04452243772342,3.03948424287833,10.2630494271086,2.07944154167984,1.9613227062458,5.7037824746562,2.484906649788,45.442135,8.18032087477368,9.01176747459618,8.41,3.02042488614436,1.79591205529562,0.428251121076233,0.183399022703051,0.25,0.0625
"NLA06608-0579",42,23.0550976702865,3.63758615972639,3.63752186590775,11.5453826751176,2.19722457733622,1.29770878971153,7.89878235697031,5.43372200355424,46.824697,10.0766001702448,10.4416753930579,8.71,2.81540871942271,1.70943110850802,0.0199600798403194,0.000398404787231923,0.222222222222222,0.0493827160493827
"NLA06608-0580",69,21.2126729253428,2.94443897916644,2.9443861267949,10.878388806855,2.19722457733622,1.65499569767587,5.20948615284142,2.30258509299405,37.177189,7.77904864492556,7.90470391387375,8.36,2.79096060837652,1.73179435216138,0.343453510436433,0.117960313831109,0.111111111111111,0.0123456790123457
"NLA06608-0581",12,19.4160748234582,3.09104245335832,3.02885891039171,11.3918871365932,2.19722457733622,2.01292346989278,5.48479693349065,2.07944154167984,43.252639,7.8935720735049,9.08658956454001,8.48,2.86754372533996,1.85951991859475,0.476297968397291,0.226859754699387,0.222222222222222,0.0493827160493827
"NLA06608-0582",59,20.0670501492412,2.89037175789616,2.88639258970927,11.4658338574364,2.63905732961526,2.20398735970674,7.9043348420851,5.75257263882563,41.800794,8.10470346837111,9.01456876745782,7.77,3.00568260440716,1.74054643758428,0.0293501048218029,0.00086142865305082,0.142857142857143,0.0204081632653061
"NLA06608-0585",13,18.2874716874266,3.29583686600433,3.29583660730897,6.37937219347781,2.484906649788,2.44272491110107,6.22455842927536,4.65396035015752,39.486585,8.01301211036892,9.23102496316902,7.87,3.04690056012839,1.98901972114228,0.15625,0.0244140625,0.25,0.0625
"NLA06608-0587",56,23.1499941821743,4.18965474202643,4.11946333333729,8.61501061682591,3.09104245335832,2.54761696716233,7.05012252026906,3.36729582998647,41.218487,8.88322423027899,5.97888576490112,8.3,3.25638569074114,1.77131218982835,0.0985221674876847,0.0097066174864714,0.272727272727273,0.0743801652892562
"NLA06608-0588",27,17.4599517683242,2.63905732961526,2.63905732961525,8.29360662447549,2.39789527279837,1.91616433842181,7.45529848568329,6.37842618365159,39.332025,8.69951474821019,9.31766894972871,7.86,3.2648047567566,1.74792595487361,0.604790419161677,0.365771451109757,0.363636363636364,0.132231404958678
"NLA06608-0590",50,21.5256654591061,2.63905732961526,2.63755053803125,10.6586701240155,2.99573227355399,2.45051858031763,6.78445706263764,3.8286413964891,45.907637,8.72745411689943,8.84750362592364,6.77,3.16716138918152,1.67462573260642,0.216165413533835,0.0467274860082537,0.1,0.01
"NLA06608-0591",45,21.7998246354728,2.89037175789616,2.87376530221927,8.36687981483946,2.89037175789616,2.27366791312923,5.2040066870768,1.6094379124341,34.137612,7.55485852104068,8.64927353177345,7.88,3.28765534026303,1.74171525108654,0.0509383378016086,0.00259471425799079,0.388888888888889,0.151234567901235
"NLA06608-0593",2,21.6045356415036,2.70805020110221,2.70805020110221,10.923337403499,2.63905732961526,2.16311989312855,5.31320597904179,1.38629436111989,48.708678,8.12266802334641,7.79069603117474,7.7,2.18229896471353,1.49759309304532,0.172413793103448,0.0297265160523187,0.285714285714286,0.0816326530612245
"NLA06608-0594",65,21.9759932341791,3.29583686600433,3.29136548125363,11.0189604283082,2.63905732961526,2.15384715189855,6.71052310945243,3.71357206670431,32.378342,9.2751913442958,5.82008293035236,7.19,3.41666054171552,1.75961431865924,0.108832807570978,0.0118445800037815,0.428571428571429,0.183673469387755
"NLA06608-0595",42,21.8229712877284,2.56494935746154,2.54592001465709,10.2388512184071,2.30258509299405,1.88873973478447,8.25009775257285,5.55295958492162,45.812151,10.1746590728609,10.4914686429808,8.53,2.99698149295442,1.73050965205939,0.0641247833622184,0.00411198784125144,0.3,0.09
"NLA06608-0596",21,20.8721660574878,2.77258872223978,2.77258848536632,7.27790458770756,2.07944154167984,1.85477163263094,4.56434819146784,0,39.079864,7.16239749735572,8.32748441618826,7.43,2.28041811081241,1.8509939159438,0.0354609929078014,0.00125748201800714,0.25,0.0625
"NLA06608-0597",12,20.4740395594043,2.99573227355399,2.9683448558857,9.5234583635052,2.77258872223978,2.37638507972746,5.88887795833288,3.09104245335832,43.547058,7.95155933115525,9.0843235313927,8.16,3.09195113129453,1.89690427532225,0.158181818181818,0.0250214876033058,0.1875,0.03515625
"NLA06608-0599",33,24.3866435108527,3.55534806148941,3.54573041385558,5.13801422342609,1.6094379124341,1.60707432219599,6.91968384984741,4.49980967033027,30.290089,9.04664427930539,9.58128304604592,7.82,3.36600188975849,1.67749963162661,0.8,0.64,0.6,0.36
"NLA06608-0606",50,21.6789515723502,2.39789527279837,2.38482713085677,9.82764947614462,3.09104245335832,2.54647808893623,6.56244409369372,2.70805020110221,45.972629,9.03598698483141,7.18311170174328,7.33,3.08362867546017,1.68681039151062,0.22020202020202,0.0484889297010509,0.181818181818182,0.0330578512396694
"NLA06608-0608",73,22.8256562644823,2.83321334405622,2.77474188521619,8.17000194049815,1.94591014905531,1.57932712150508,7.6889133368648,5.78996017089725,36.590093,8.8378263640077,9.04546572878595,8.59,3.19458313229916,1.75474286114293,0.956331877729258,0.914570660361168,0.571428571428571,0.326530612244898
"NLA06608-0609",75,22.2727433440664,2.99573227355399,2.88553160524472,8.22853756704593,2.56494935746154,2.39491200262477,8.11192806331074,5.47646355193151,28.061269,9.55746990307138,6.98933526597456,9.45,3.34779660493504,1.84101637778871,0.683982683982684,0.467832311988156,0.538461538461538,0.289940828402367
"NLA06608-0610",59,21.2819608776428,3.17805383034795,3.17804965553181,10.246633896245,2.99573227355399,2.58712585671284,6.30809844150953,2.39789527279837,42.691321,8.32603268595508,3.2188758248682,7.65,3.20020255960258,1.70296397036635,0.210643015521064,0.0443704799878073,0.2,0.04
"NLA06608-0611",53,23.0818563317705,1.6094379124341,1.60588782432721,10.6357651568718,2.19722457733622,1.93987633249891,6.80572255341699,3.97029191355212,42.965471,8.6928257600594,9.05497228474248,8.67,3.13904520803514,1.71848573917709,0.0699774266365688,0.00489684023867638,0.222222222222222,0.0493827160493827
"NLA06608-0614",78,20.1662013268222,3.36729582998647,3.36650989534807,9.2688800748845,2.56494935746154,1.67296083341861,5.55682806169954,2.07944154167984,43.378645,7.94449216393216,9.42553239350277,8.03,2.50768450356791,1.75560159897902,0.101083032490975,0.0102177794575715,0.384615384615385,0.14792899408284
"NLA06608-0616",27,20.5180278859476,2.94443897916644,2.76409971909644,8.13911109338351,1.94591014905531,1.34606991461757,6.18001665365257,2.63905732961526,36.724809,8.71440336070394,9.04993685048316,8.3,3.29048925967773,1.75556771531598,0.00862068965517241,7.43162901307967e-05,0.285714285714286,0.0816326530612245
"NLA06608-0617",23,21.9549120904288,3.13549421592915,3.13308748402184,8.94361970605409,2.30258509299405,1.81491315664126,6.24027584517077,3.68887945411394,35.06361,8.75778365633417,8.51779301148821,7.77,2.9023369442527,1.89258028422016,0.0405405405405405,0.00164353542731921,0.2,0.04
"NLA06608-0618",65,22.4312772706427,3.73766961828337,3.73487404533293,8.23373690249402,1.94591014905531,1.66268967138323,5.54907608489522,3.13549421592915,31.448423,8.4096079807363,8.92518842937803,7.8,3.37073817417745,1.77708809891635,0.036144578313253,0.00130643054144288,0.428571428571429,0.183673469387755
"NLA06608-0619",56,21.8862375598894,3.3322045101752,3.31038665795829,9.23040941030248,2.30258509299405,1.53596596076178,6.59714570188665,1.94591014905531,42.323827,8.42945427710823,9.02268461359153,8.53,2.85933964864844,1.7653573352842,0.0131004366812227,0.000171621441238725,0.3,0.09
"NLA06608-0623",61,22.4656559652196,3.43398720448515,3.43319546778974,7.22620901010067,1.38629436111989,0.839486098732307,6.4425401664682,3.76120011569356,41.062271,8.46589989702869,6.85435450225502,8.34,3.21084365317094,1.75397389137529,0,0,0,0
"NLA06608-0624",54,22.1365993033299,2.89037175789616,2.8882246413366,9.74310480618768,2.89037175789616,2.17614247308232,7.14991683613211,3.89182029811063,39.376833,8.72095002893026,6.16541785423142,8.6,2.94682849043017,1.74815355597732,0.0256410256410256,0.000657462195923734,0.277777777777778,0.0771604938271605
"NLA06608-0625",11,21.2087127517617,2.89037175789616,2.89037175473673,8.57378885903987,2.07944154167984,1.44308521081707,4.00733318523247,0,44.954294,7.28619171470238,8.54500289205551,6.82,2.37168055921798,1.8923340406535,0.0287081339712919,0.000824156956113642,0.125,0.015625
"NLA06608-0628",26,21.1983453310509,2.484906649788,2.46079807427961,8.76860414945252,2.19722457733622,1.65331843691986,6.67582322163485,3.68887945411394,35.759561,8.90517298518338,7.79852305362521,8.34,2.97552956623647,1.89002625638238,0.131756756756757,0.0173598429510592,0.222222222222222,0.0493827160493827
"NLA06608-0630",50,20.618137177936,3.3322045101752,3.33081602651492,6.51457948806559,2.07944154167984,1.90600867433588,6.64768837356333,2.07944154167984,46.300584,9.01554129367111,8.02551638648901,9.06,3.22981576490653,1.7296406761414,0.0145985401459854,0.000213117374393947,0.125,0.015625
"NLA06608-0632",40,20.5036464641434,2.89037175789616,2.89037162149659,8.15094879646136,2.56494935746154,2.30395650629787,6.61472560020376,3.78418963391826,38.357235,8.70946507906336,5.46383180502561,8.55,3.26872363905243,1.70114088097675,0.568681318681319,0.323398442217123,0.461538461538462,0.21301775147929
"NLA06608-0634",42,24.1638075903653,2.70805020110221,2.64278186960838,8.35048772520573,1.79175946922805,1.35882604952504,8.8246778911642,5.66296048013595,47.924949,10.7077287806017,9.65918420338629,8.87,2.87919845729804,1.69385114595348,0.01875,0.0003515625,0.166666666666667,0.0277777777777778
"NLA06608-0635",25,20.1098965326066,3.3322045101752,3.33215609516348,8.03073531263365,2.30258509299405,1.75078282083636,5.41164605185504,2.89037175789616,40.336497,8.11072758297449,7.95014988765202,7.97,3.09622382502021,1.77612591709816,0.834394904458599,0.696214856586474,0.4,0.16
"NLA06608-0637",19,21.9128728923562,2.94443897916644,2.80222147257547,10.0791800761381,2.70805020110221,2.18541415564717,6.11809719804135,3.04452243772342,40.133912,8.29154650988391,6.16331480403464,8.63,2.61465485350266,1.91434335640688,0.140515222482436,0.0197445277492884,0.266666666666667,0.0711111111111111
"NLA06608-0641",15,23.0446081806591,2.30258509299405,2.30180986521975,10.1580347136994,2.19722457733622,1.91851469892274,6.60258789218934,3.89182029811063,48.418773,8.74353163362697,10.3969024860423,8.6,2.93474301964235,1.70176086600851,0.0411522633744856,0.00169350878084303,0.111111111111111,0.0123456790123457
"NLA06608-0648",44,22.7036184967554,3.52636052461616,3.52636030567107,9.57566186130426,2.30258509299405,1.62019411101279,9.05986625862135,5.85507192220243,42.267701,11.2042240252944,10.3922209298273,8.95,3.23212103846033,1.78606792172294,0.813245033112583,0.661367483882286,0.7,0.49
"NLA06608-0649",5,21.8591695534483,3.2188758248682,3.21300038590001,6.96128448075965,2.07944154167984,1.79496258291033,4.55387689160054,2.19722457733622,38.476035,7.60589000105312,8.94585385712759,7.1,2.79466468267261,2.02156487688589,0.0173913043478261,0.000302457466918715,0.25,0.0625
"NLA06608-0650",17,20.3005570026314,3.2188758248682,3.09298242596449,8.03125526005772,2.63905732961526,2.1669994748902,6.14418563412565,3.13549421592915,44.642099,8.35936910622267,8.69366433453202,8.5,3.07862803048607,1.82103267955943,0.458966565349544,0.210650308108757,0.214285714285714,0.0459183673469388
"NLA06608-0651",67,20.1585815595579,2.83321334405622,2.83076735461147,7.60670875719511,2.39789527279837,2.07987283806068,5.66988092298052,2.484906649788,33.468352,7.93020620668468,7.61480536471107,8.7,3.30444170095795,1.75224154417836,0.203947368421053,0.0415945290858726,0.363636363636364,0.132231404958678
"NLA06608-0654",50,22.1199629285169,2.70805020110221,2.70794843048866,10.942507744002,3.04452243772342,2.3599341140342,6.54821910276237,3.09104245335832,45.987382,9.11162439903702,8.01895468315572,6.83,3.13983261752775,1.67462573260642,0.0862573099415205,0.00744032351834753,0.19047619047619,0.036281179138322
"NLA06608-0657",58,23.260296189313,3.25809653802148,3.23658120889085,10.1105017219205,2.39789527279837,2.01695235453779,6.3261494731551,2.99573227355399,46.16791,8.9132811377118,8.22577079934873,6.97,2.7434173449395,1.62043603436045,0.752032520325203,0.565552911626677,0.454545454545455,0.206611570247934
"NLA06608-0658",1,20.885768887391,3.25809653802148,3.25808475329073,9.65654392194549,2.30258509299405,1.8583874494033,4.70048036579242,1.6094379124341,44.023835,7.50659178007084,9.24067557177226,7.28,2.61485369923931,1.70384453506265,0.112299465240642,0.0126111698933341,0.2,0.04
"NLA06608-0659",46,21.9932930394883,3.09104245335832,3.0813028567736,10.1123042112296,2.07944154167984,0.713829488693391,7.37337430991005,6.06842558824411,48.188074,9.45720044990771,9.90478670826775,8.44,3.05028811753401,1.65383624929955,0.0187590187590188,0.000351900784801218,0.125,0.015625
"NLA06608-0660",55,21.0770253567241,3.58351893845611,3.57685449873767,9.79246567332704,2.484906649788,1.97651241627034,7.34342622914737,2.07944154167984,39.715719,8.29404964010203,7.86288203464149,8.41,3.07372158213819,1.75711389514668,0.0043010752688172,1.8499248468031e-05,0.0833333333333333,0.00694444444444444
"NLA06608-0661",60,21.3123082684083,2.99573227355399,2.94681921428172,10.4935785811771,2.77258872223978,2.29007678374121,6.39859493453521,3.09104245335832,41.555495,8.25842246245888,7.18690102041163,8.31,3.14055387251234,1.71612695688661,0.223950233281493,0.0501537069868351,0.25,0.0625
"NLA06608-0662",58,20.2745993032994,2.99573227355399,2.85084710947759,10.7699876199073,2.63905732961526,2.32988884011542,5.54517744447956,2.484906649788,45.080297,7.96554557312999,7.90470391387375,7.46,3.08739946207981,1.61831344074538,0.16966966966967,0.0287877968058148,0.285714285714286,0.0816326530612245
"NLA06608-0663",46,23.6010998430341,3.09104245335832,3.0821314426265,9.50274830846783,2.56494935746154,1.84231929246925,8.79527937019457,6.42648845745769,44.927213,10.2291876921754,10.0471549023485,9.12,3.13331793650655,1.74966578781084,0.513513513513513,0.263696128560993,0.384615384615385,0.14792899408284
"NLA06608-0665",65,21.7880551825998,2.30258509299405,2.3024832258189,6.60939512657295,1.94591014905531,1.87996374796738,4.45434729625351,0,35.052465,7.9373746961633,6.3919171133926,5.51,3.27336401015227,1.76577108278106,0,0,0,0
"NLA06608-0671",19,16.4611696133196,3.04452243772342,3.04452204802967,10.3271453170338,2.19722457733622,1.40294661209769,5.94017125272043,2.94443897916644,40.689749,7.09837563859079,6.37672694789863,6.75,2.66833870086598,1.92266350271954,0,0,0,0
"NLA06608-0672",72,25.9613990319591,3.25809653802148,3.23571712748392,8.03685778096405,2.39789527279837,2.18574203883354,7.72885582385254,5.36129216570943,38.701798,8.92399074475818,9.72454029638112,8.84,3.35689712276558,1.75247949507888,0.785714285714286,0.61734693877551,0.545454545454545,0.297520661157025
"NLA06608-0674",58,17.5354863950886,3.49650756146648,3.44676054239969,11.0440640403033,2.30258509299405,1.8590321271212,5.49306144334055,1.09861228866811,42.541988,8.11072758297449,5.76519110278484,7,3.13925526474451,1.71087308701122,0,0,0,0
"NLA06608-0678",4,20.4818001439106,3.09104245335832,3.09104226943641,13.1499785444373,2.30258509299405,1.77173363383105,6.13556489108174,3.95124371858143,43.963587,7.69621263934641,9.80449560332918,8.07,2.97934879430347,1.87403196661021,0.0856031128404669,0.00732789292797771,0.1,0.01
"NLA06608-0679",51,20.3185732265424,2.63905732961526,2.63905507985583,9.23506987049273,2.56494935746154,2.18843670806491,6.45362499889269,2.56494935746154,44.907241,8.73069036567864,9.28238192484115,8.46,3.24882290123615,1.72432933495955,0.0229508196721311,0.000526740123622682,0.153846153846154,0.0236686390532544
"NLA06608-0681",70,19.4342254904727,3.09104245335832,2.97192982948194,8.38241879055212,2.30258509299405,1.83339803070764,5.51745289646471,2.19722457733622,38.823499,7.46164039220858,7.92443418488756,6.97,3.11625231574396,1.74608047337654,0.00746268656716418,5.56916907997327e-05,0.1,0.01
"NLA06608-0686",51,20.2971102202291,3.46573590279973,3.45746089766889,6.77201478974776,3.09104245335832,2.65524120078693,7.20266119652324,4.80402104473326,45.992946,9.80752716139022,10.371207325767,9.31,3.02286094094224,1.7029996841179,0.247252747252747,0.0611339210240309,0.227272727272727,0.0516528925619835
"NLA06608-0687",21,20.3863401154456,2.30258509299405,2.29284571544562,10.871738023341,2.07944154167984,1.70485190049048,5.28826703069454,2.56494935746154,38.996919,7.58578882173203,9.64620535247543,8.2,2.56219834612821,1.87183234229277,0.362869198312236,0.131674055083765,0.375,0.140625
"NLA06608-0690",59,21.8725579766168,3.89182029811063,3.8404182604724,9.60872162519594,3.17805383034795,2.61747970415475,6.17170059741091,2.70805020110221,41.989431,8.28903709827848,7.96450336355155,7.21,3.0611855480521,1.74125705569599,0.112954186413902,0.0127586482284265,0.25,0.0625
"NLA06608-0692",27,22.02040623815,3.13549421592915,3.13358666418952,10.5555621675617,2.77258872223978,2.36866924196931,6.44730586254121,3.13549421592915,40.671414,8.54480835844921,9.14772000999452,8.52,3.16848439736064,1.80412281430709,0.0626506024096386,0.00392509798229061,0.3125,0.09765625
"NLA06608-0693",6,19.0085883639302,3.2188758248682,3.03139314167535,7.17134551987694,2.94443897916644,2.8171080050569,4.36944785246702,1.38629436111989,37.147278,7.37148929521428,8.8499442272356,7.29,2.84684547350391,2.04340790126053,0.0900900900900901,0.00811622433244055,0.157894736842105,0.0249307479224377
"NLA06608-0696",27,19.5438514004219,2.77258872223978,2.77257655528252,10.0464204559631,3.04452243772342,2.4461688931288,6.7202201551353,5.52942908751142,34.945822,9.13669383180788,8.55967780302239,7.98,3.28066054527468,1.70022211982343,0.224890829694323,0.0505758852806011,0.428571428571429,0.183673469387755
"NLA06608-0707",42,19.6045858972572,2.99573227355399,2.99572646106536,8.64047404901033,1.6094379124341,1.18967689593704,8.30251371851416,4.84418708645859,46.892699,10.5434976346829,7.82963038915019,8.93,3.06539158292188,1.70943110850802,0,0,0,0
"NLA06608-0709",75,21.9230174267608,3.25809653802148,3.20121879497905,8.67453523273448,1.94591014905531,1.50278820745329,7.82084087990734,5.30826769740121,28.866544,9.66839793020352,6.87523208727658,7.45,3.36591556751752,1.69835814173871,0.952205882352941,0.906696042387543,0.428571428571429,0.183673469387755
"NLA06608-0710",84,22.8902389220104,3.17805383034795,3.17804438655149,10.8197782844103,2.63905732961526,2.18903423887204,5.71042701737487,3.04452243772342,41.760269,7.98616486033273,8.52397017569526,6.99,3.11745814821692,1.75206021017661,0.568571428571429,0.323273469387755,0.214285714285714,0.0459183673469388
"NLA06608-0711",35,18.9943497326663,3.25809653802148,3.25809397098929,8.05218540936387,2.39789527279837,1.63866931299187,6.25958146406492,4.30406509320417,30.751073,8.81877816903701,9.58252442551568,6.82,3.33871388529178,1.66858200784729,0.0332225913621262,0.00110374057681483,0.363636363636364,0.132231404958678
"NLA06608-0712",29,22.3543864236392,2.99573227355399,2.99572818813346,8.92460193473297,2.89037175789616,1.93403791812542,6.0330862217988,2.63905732961526,32.029856,8.78569244445124,9.77724382596188,7.95,3.32143241319329,1.68990285366219,0.0355987055016181,0.00126726783339094,0.277777777777778,0.0771604938271605
"NLA06608-0713",5,20.4287994236119,3.13549421592915,3.04969681817154,9.69903779295409,2.39789527279837,1.95677916766864,4.92725368515721,1.94591014905531,39.403849,7.60589000105312,9.59709825261865,7.82,2.89499068531928,2.02114926726287,0.518315018315018,0.268650458210898,0.272727272727273,0.0743801652892562
"NLA06608-0715",21,19.7940219794557,2.77258872223978,2.77223001140358,10.1229881125718,2.484906649788,2.00307058933353,4.81218435537242,1.38629436111989,40.218486,7.92660259918138,8.53601494565683,7.1,2.45315795147342,1.77612591709816,0.388686131386861,0.151076908732484,0.25,0.0625
"NLA06608-0717",63,19.2780128784499,2.83321334405622,2.82680120443084,9.21058854172556,2.77258872223978,1.97737527753065,7.61579107203583,5.41610040220442,39.175339,8.9132811377118,8.7830896717961,8.22,3.18055071054653,1.75786918628198,0.0918114143920596,0.00842933581267048,0.3125,0.09765625
"NLA06608-0718",43,22.4445834691411,2.83321334405622,2.83317798023695,6.220284556427,1.38629436111989,1.27386925108402,7.53315880745556,6.42324696353352,46.477468,10.2266574179175,8.57395152523485,9.13,3.11381157643002,1.76168201395261,0,0,0,0
"NLA06608-0720",27,19.838017663176,2.83321334405622,2.83319752163827,8.82887322219489,2.484906649788,1.6331854480522,7.26892012819372,5.27299955856375,39.783681,9.16219999664825,8.07371464110986,8.63,3.20184270135355,1.82207945127802,0.412993039443155,0.170563250628496,0.25,0.0625
"NLA06608-0721",4,21.9599353327565,2.83321334405622,2.83048983940549,11.2957390159483,2.89037175789616,2.38945890359255,6.08904487544685,3.04452243772342,46.497287,8.21878715560148,9.37135316782389,7.77,3.01944880017131,1.60448448805907,0.234848484848485,0.055153810835629,0.277777777777778,0.0771604938271605
"NLA06608-0723",44,21.9324753069582,3.61091791264422,3.61091388221955,6.12542051964972,2.484906649788,2.24187382266737,7.26752542782817,3.17805383034795,42.92256,10.2580101819067,10.5619656455608,9.01,3.24746328172011,1.81752488940656,0.104761904761905,0.0109750566893424,0.25,0.0625
"NLA06608-0724",55,21.7143287106117,3.78418963391826,3.78217438125787,9.86171392440948,2.89037175789616,2.37628091007258,5.60947179518496,2.19722457733622,39.189471,8.02943284058124,7.61628356158038,8.31,3.31236616795554,1.7469011079314,0.244204018547141,0.0596356026745722,0.222222222222222,0.0493827160493827
"NLA06608-0726",58,20.6330718723952,3.13549421592915,3.13549344838324,11.176453228349,2.484906649788,2.10803530608223,5.30826769740121,1.79175946922805,43.834951,7.9229859587112,8.68135077758252,7.31,2.91641846683427,1.6781710552078,0.392,0.153664,0.25,0.0625
"NLA06608-0727",46,23.3760868148805,3.61091791264422,3.59108682572358,9.47275061451214,2.39789527279837,2.00215536538217,8.2220164372022,5.25227342804663,45.638733,9.97813109553189,10.3235785128396,8.75,3.09828886187908,1.70470055692682,0.211494252873563,0.0447298189985467,0.181818181818182,0.0330578512396694
"NLA06608-0731",56,21.9882446221956,3.8286413964891,3.82769371828221,10.4003548240514,2.89037175789616,2.2991864955904,7.1074254741107,2.83321334405622,41.337441,8.78109473520261,8.14612951002541,8.49,3.07788813156722,1.75293257830329,0.0321285140562249,0.00103224141546104,0.166666666666667,0.0277777777777778
"NLA06608-0733",13,21.8316234236437,2.39789527279837,1.05100197611797,8.51040564776782,1.79175946922805,1.77081504499185,6.90073066404517,3.3322045101752,37.301657,9.17988116449147,10.9633070364851,8.77,3.18221184049661,1.9368496182769,0.0764119601328904,0.00583878765135043,0.166666666666667,0.0277777777777778
"NLA06608-0734",50,20.4092308862281,3.36729582998647,3.14352525025176,7.894943505291,2.83321334405622,2.28556200384976,5.89715386763674,2.77258872223978,47.129763,9.43348392329039,7.4593388952203,7.3,3.16652934449599,1.71936445845126,0.0679156908665105,0.00461254106587542,0.176470588235294,0.0311418685121107
"NLA06608-0738",58,21.5136255444122,3.3322045101752,3.33220399609883,9.84585843969949,2.70805020110221,2.03181489218913,5.40717177146012,1.09861228866811,43.177656,8.22951111896446,7.35883089834235,6.27,2.68248819236317,1.68693137051487,0.0423728813559322,0.00179546107440391,0.2,0.04
"NLA06608-0743",51,21.1148729395107,3.25809653802148,3.20393731606344,7.32732204516298,2.63905732961526,2.18891676292113,6.00635315960173,1.6094379124341,45.28365,8.71111388405354,8.54830418644129,8.49,2.98399703419898,1.69851360597209,0.0673854447439353,0.00454079816333796,0.142857142857143,0.0204081632653061
"NLA06608-0744",28,20.6524654824593,2.56494935746154,2.54106667321504,10.18143603723,2.94443897916644,2.16998311995872,7.12528309151071,4.60517018598809,37.507284,8.67077227934454,8.7681075396758,8.57,3.2513430150057,1.68672569759099,0.0938086303939962,0.0088000591363974,0.368421052631579,0.135734072022161
"NLA06608-0749",45,21.9504899741121,3.04452243772342,2.19919922458633,9.37468366552586,2.70805020110221,2.1801072109712,6.13988455222626,3.91202300542815,38.217779,8.60703389541603,9.43962502804716,7.5,3.18013499655177,1.7277843333592,0.0366197183098592,0.00134100376909343,0.2,0.04
"NLA06608-0751",66,20.9230120402265,3.13549421592915,3.13549412811676,8.66008100549545,2.99573227355399,2.56455365330394,4.59511985013459,0,35.095062,7.20042489294496,8.79785064893105,7.29,2.85209282335238,1.74400308417481,0.0524781341107872,0.00275395455974976,0.25,0.0625
"NLA06608-0753",61,18.9528509041878,2.83321334405622,2.82833683898037,9.31570088763401,2.94443897916644,2.00763485789225,5.90536184805457,2.70805020110221,42.344211,8.02617019494643,7.67693714581808,8.54,2.6726696942423,1.7476755336218,0.0406091370558376,0.0016491020124198,0.105263157894737,0.0110803324099723
"NLA06608-0754",59,20.2790182576989,3.2188758248682,3.17195596560524,9.40499688692809,2.77258872223978,2.5082355063455,5.52545293913178,1.09861228866811,42.000082,7.92660259918138,8.14148104145742,6.42,2.55092165850612,1.70296397036635,0.126094570928196,0.0158998408175659,0.25,0.0625
"NLA06608-0755",42,21.7299105944146,3.36729582998647,3.36651782200555,8.35318292168913,2.56494935746154,2.19088754607874,7.70345904786717,7.00669522683704,45.171986,9.71715797434464,9.19115755255941,8.32,3.0130809118886,1.76222071033731,0.358490566037736,0.128515485938056,0.307692307692308,0.0946745562130178
"NLA06608-0756",29,20.2772746937388,3.25809653802148,3.25574442759523,9.13941780461514,2.63905732961526,2.39115720586141,5.78689738136671,1.09861228866811,34.519959,8.6569551337914,8.18479265416508,8.41,3.24624777166405,1.70022211982343,0.271863117870722,0.0739095548583903,0.357142857142857,0.127551020408163
"NLA06608-0759",47,22.0098346004538,1.94591014905531,1.9449030359398,7.68929854379082,2.484906649788,1.78794941723585,8.33158624363075,5.88610403145016,43.496359,9.06992821825944,10.8616685081705,8.94,3.1925318495286,1.73622603198644,0.646017699115044,0.417338867569896,0.333333333333333,0.111111111111111
"NLA06608-0761",64,20.1957681513813,2.77258872223978,2.72167064949182,9.36226029118076,2.77258872223978,2.23274117492908,5.99893656194668,2.484906649788,40.762633,8.56598335558567,8.8499442272356,8.81,3.0963314871817,1.73690520385685,0.0694789081885856,0.00482731868307791,0.25,0.0625
"NLA06608-0762",42,19.5015419610478,2.484906649788,2.44789075094471,8.87753786424393,1.94591014905531,1.37834968844257,8.27893600229198,5.57594910314632,47.614866,9.69830670159609,10.7293501679176,9.04,2.99573227355399,1.69385114595348,0.38974358974359,0.15190006574622,0.285714285714286,0.0816326530612245
"NLA06608-0764",25,21.6022959739127,3.61091791264422,3.61091784900605,11.155314022746,2.63905732961526,2.34538217032069,7.23417717974985,4.06044301054642,41.214434,8.23747928861363,9.2005930205213,8.46,2.92365022475407,1.8226288322125,0.0900900900900901,0.00811622433244055,0.214285714285714,0.0459183673469388
"NLA06608-0765",69,20.3119173303355,3.09104245335832,3.09104239926951,8.79179504000592,1.79175946922805,1.41733817726468,6.22851100359118,3.36729582998647,40.161551,7.82803803212583,8.46484671104403,7.39,3.04166120544239,1.71821611049633,0.70846394984326,0.501921168227514,0.333333333333333,0.111111111111111
"NLA06608-0766",46,23.3915104550877,3.17805383034795,3.12297804334839,8.78365675563467,2.56494935746154,1.92069687944493,7.42237370098682,3.68887945411394,47.073888,9.59082949401417,7.98989937494294,8.83,2.8797931119166,1.68636264217024,0.041958041958042,0.00176047728495281,0.384615384615385,0.14792899408284
